City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,belmonte,-15.8631,-38.8828,29.95,67,52,4.18,BR,1710434456
363,antofagasta,-23.65,-70.4,20.6,67,74,4.48,CL,1710434219
364,haiku-pauwela,20.9219,-156.3051,20.58,92,100,3.09,US,1710434456
365,shenjiamen,29.9576,122.298,10.66,88,100,2.85,CN,1710434456
366,zhangjiakou,40.81,114.8794,7.29,29,0,1.5,CN,1710434326
367,vanimo,-2.6741,141.3028,25.63,91,100,3.74,PG,1710434456
368,natal,-5.795,-35.2094,32.36,66,40,5.66,BR,1710433819
369,kargil,34.5667,76.1,-17.59,83,18,2.15,IN,1710434456
370,bel ombre,-4.6167,55.4167,27.91,83,20,0.0,SC,1710434457
371,utrik,11.2278,169.8474,26.38,75,100,8.39,MH,1710434457
372,hadibu,12.65,54.0333,26.25,74,1,3.86,YE,1710434457
373,tutoia,-2.7619,-42.2744,30.16,69,96,4.93,BR,1710434457
374,longyearbyen,78.2186,15.6401,-21.09,49,20,4.63,SJ,1710434457
375,chimoio,-19.1164,33.4833,31.92,51,75,3.55,MZ,1710434457
376,sajir,25.1825,44.5996,24.97,43,100,7.27,SA,1710434457
377,hammerfest,70.6634,23.6821,-4.75,93,100,3.6,NO,1710434457
378,nikolayevsk-on-amure,53.1406,140.73,-18.24,100,97,1.85,RU,1710434457
379,paita,-5.0892,-81.1144,27.4,64,46,4.83,PE,1710434457
380,nakonde,-9.3421,32.745,16.8,96,86,2.19,ZM,1710434457
381,kilju,40.9642,129.3278,4.89,50,82,1.35,KP,1710434457
382,tingo maria,-9.2895,-76.0088,30.17,66,40,1.54,PE,1710434457
383,cudahy,33.9606,-118.1853,18.41,36,0,5.66,US,1710434457
384,trinidad,-14.8333,-64.9,32.99,70,40,4.63,BO,1710434310
385,taro,-8.3862,115.28,24.0,97,100,1.93,ID,1710434458
386,santa marta,11.2408,-74.199,35.03,46,20,2.57,CO,1710434180
387,ascension,30.2169,-90.9001,26.15,85,100,4.12,US,1710434358
388,guiren,33.6697,118.1889,6.34,90,0,2.56,CN,1710434458
389,kalengwa,-13.4659,25.0027,19.02,95,94,2.52,ZM,1710434458
390,sakaiminato,35.55,133.2333,5.96,87,20,2.57,JP,1710434458
391,ugoofaaru,5.6667,73.0,28.46,71,47,2.72,MV,1710434458
392,pinckneyville,38.0803,-89.382,22.27,83,97,8.17,US,1710434262
393,bulanik,39.0929,42.2703,1.96,77,80,0.99,TR,1710434458
394,smithers,54.7804,-127.1743,4.18,75,75,6.17,CA,1710434361
395,santo tome,-31.6627,-60.7653,28.9,80,84,4.92,AR,1710434352
396,kalulushi,-12.8378,28.0919,18.73,95,95,0.88,ZM,1710434458
397,liegi,50.6337,5.5675,18.08,51,0,4.12,BE,1710434458
398,monrovia,6.3005,-10.7969,32.87,74,72,4.97,LR,1710434453
399,remontnoye,46.5614,43.6501,2.67,63,100,8.54,RU,1710434458
400,ndibene dahra,15.3338,-15.4766,40.99,6,2,2.83,SN,1710434458
401,ilha de mocambique,-15.0342,40.7358,29.02,77,2,4.77,MZ,1710434458
402,fortaleza,-3.7227,-38.5247,32.26,87,75,5.14,BR,1710434353
403,elhovo,42.1667,26.5667,10.23,97,99,5.08,BG,1710434459
404,geidam,12.897,11.9304,37.54,8,96,5.73,NG,1710434459
405,santo antonio do ica,-3.1022,-67.9397,26.91,90,96,1.76,BR,1710434459
406,tibanbang,6.6315,126.1055,25.96,83,97,3.8,PH,1710434459
407,mansa,29.9833,75.3833,18.01,33,0,3.82,IN,1710434459
408,kuusamo,65.9667,29.1833,1.02,93,100,6.69,FI,1710434459
409,jaisinghnagar,23.7,81.3833,23.7,20,0,1.13,IN,1710434459
410,songea,-10.6833,35.65,19.78,90,97,1.11,TZ,1710434459
411,marshall,34.3834,-86.3333,25.01,59,0,4.12,US,1710434459
412,sagna,46.9833,27.0167,5.24,75,100,2.65,RO,1710434459
413,murzuq,25.9155,13.9184,24.74,14,99,6.59,LY,1710434459
414,rio gallegos,-51.6226,-69.2181,9.03,43,0,7.72,AR,1710434286
415,filadelfia,39.9523,-75.1638,24.27,37,40,1.54,US,1710434238
416,bluefields,12.0137,-83.7635,30.04,84,75,2.06,NI,1710434197
417,mount pearl,47.5166,-52.7813,1.92,90,100,8.23,CA,1710434351
418,cova figueira,14.8905,-24.2934,21.25,66,0,6.65,CV,1710434460
419,yuzhno-kurilsk,44.0306,145.8556,-3.68,78,67,2.5,RU,1710434460
420,weno,7.4515,151.8468,27.97,89,100,1.54,FM,1710434460
421,coracora,-15.0333,-73.7833,20.46,49,97,3.36,PE,1710434460
422,harper,4.375,-7.7169,29.61,73,92,3.87,LR,1710434460
423,tweed heads,-28.1817,153.547,20.56,97,10,0.0,AU,1710434460
424,valle hermoso,25.6667,-97.8333,25.92,57,22,9.77,MX,1710434460
425,cam ranh,11.9214,109.1591,23.98,94,0,1.03,VN,1710434460
426,litchfield,41.7668,-73.2501,18.29,36,82,2.68,US,1710434244
427,kristiansund,63.1115,7.732,6.36,70,75,13.89,NO,1710434460
428,anton lizardo,19.05,-95.9833,29.56,77,100,3.19,MX,1710434460
429,utete,-7.986,38.758,25.03,95,99,2.23,TZ,1710434460
430,pitimbu,-7.4706,-34.8086,29.33,73,79,5.28,BR,1710434461
431,aripuana,-9.1667,-60.6333,36.35,41,21,1.36,BR,1710434434
432,hirara,24.8,125.2833,16.15,82,20,2.57,JP,1710434461
433,hithadhoo,-0.6,73.0833,28.41,74,9,4.61,MV,1710434461
434,sauk rapids,45.5919,-94.1661,10.75,53,0,5.14,US,1710434338
435,mirnyy,62.5353,113.9611,-26.23,100,79,1.76,RU,1710434461
436,gadzhiyevo,69.2551,33.3362,-2.98,96,100,4.37,RU,1710434461
437,jinghong,21.991,100.7341,20.1,38,0,1.7,CN,1710434461
438,sao joao da barra,-21.6403,-41.0511,31.05,75,50,3.81,BR,1710434462
439,bismarck,46.8083,-100.7837,2.91,91,100,7.72,US,1710434400
440,nagqu,31.5,92.0,-2.47,16,79,6.78,CN,1710434462
441,assab,13.0092,42.7394,27.85,64,87,11.73,ER,1710434462
442,lionel town,17.8101,-77.2406,30.94,52,64,5.54,JM,1710434462
443,buba,11.5833,-15.0,41.95,12,29,0.15,GW,1710434462
444,san patricio,28.017,-97.5169,25.97,64,72,10.12,US,1710434462
445,shangqiu,34.45,115.65,8.11,84,0,3.89,CN,1710434357
446,lillehammer,61.1146,10.4674,4.19,78,17,3.69,NO,1710434462
447,selkirk,50.1436,-96.8845,2.26,88,100,0.45,CA,1710434462
448,shalkar,47.8288,59.6258,-3.93,87,8,2.33,KZ,1710434462
449,san pedro pochutla,15.7333,-96.4667,30.84,37,83,4.24,MX,1710434462
450,muromtsevo,56.3724,75.2418,-10.52,97,100,2.62,RU,1710434462
451,xiva,41.3783,60.3639,0.99,32,9,7.15,UZ,1710434463
452,kayyerkan,69.3786,87.7439,-17.06,84,98,6.79,RU,1710434463
453,namibe,-15.1961,12.1522,24.14,76,34,3.65,AO,1710434463
454,satsuma,30.8532,-88.0561,24.61,65,50,3.49,US,1710434463
455,akureyri,65.6835,-18.0878,-3.04,68,75,5.66,IS,1710434463
456,zaozersk,69.4005,32.4476,-4.11,97,100,1.77,RU,1710434463
457,hailar,49.2,119.7,-8.31,76,44,5.62,CN,1710434463
458,leskovac,42.9981,21.9461,8.77,85,100,1.11,RS,1710434463
459,pangody,65.85,74.4859,-24.08,96,49,3.32,RU,1710434463
460,serdar,38.9764,56.2757,9.8,43,81,13.55,TM,1710434463
461,morant bay,17.8815,-76.4093,30.79,67,50,5.31,JM,1710434463
462,aykhal,66.0,111.5,-29.59,100,61,2.6,RU,1710434463
463,gazojak,41.1875,61.4036,3.51,35,2,7.3,TM,1710434463
464,nemuro,43.3236,145.575,-2.63,73,57,3.51,JP,1710434464
465,bratsk,56.1325,101.6142,-7.03,96,96,1.14,RU,1710434464
466,avon,41.4517,-82.0354,15.92,86,100,3.09,US,1710433922
467,beni,0.5,29.4667,23.78,47,87,1.21,CD,1710434464
468,palmer,42.1584,-72.3287,18.8,47,40,1.79,US,1710434438
469,simanggang,1.2472,111.4528,25.01,94,100,0.0,MY,1710434464
470,kalmunai,7.4167,81.8167,26.26,78,6,2.41,LK,1710434464
471,siwa oasis,29.2041,25.5195,21.0,18,1,4.23,EG,1710434464
472,kawambwa,-9.7915,29.0791,19.56,92,78,0.56,ZM,1710434464
473,yamada,39.4667,141.95,2.74,76,10,2.39,JP,1710434464
474,ontario,34.0633,-117.6509,16.38,24,40,10.29,US,1710434186
475,nabire,-3.3667,135.4833,24.92,92,100,0.99,ID,1710434464
476,constantia,44.1833,28.65,5.39,93,100,4.92,RO,1710434405
477,sinabang,2.4803,96.3801,27.23,78,95,1.87,ID,1710434464
478,itoman,26.1247,127.6694,19.43,66,40,2.57,JP,1710434464
479,shaowu,27.3409,117.4831,11.56,97,92,0.9,CN,1710434465
480,ghat,24.9647,10.1728,27.47,9,41,4.98,LY,1710434465
481,al ghayzah,16.2079,52.176,25.87,74,0,4.45,YE,1710434465
482,la passe,45.5549,-0.8967,19.13,75,47,1.85,FR,1710434465
483,chernomorskoye,45.5039,32.6997,8.0,94,43,1.82,UA,1710434465
484,olinda,-8.0089,-34.8553,28.85,84,75,4.63,BR,1710434465
485,sechura,-5.5569,-80.8222,29.51,53,59,3.69,PE,1710434465
486,nova vicosa,-17.8919,-39.3719,28.29,69,74,3.52,BR,1710434465
487,altamira,-3.2033,-52.2064,31.05,70,75,3.09,BR,1710434396
488,mingshui,36.7167,117.5,11.84,44,0,4.11,CN,1710434465
489,lamu,-2.2717,40.902,29.1,73,96,7.39,KE,1710434465
490,ilhabela,-23.7781,-45.3581,27.58,78,25,2.45,BR,1710434259
491,naha,26.2125,127.6811,19.38,67,40,2.57,JP,1710434253
492,camiri,-20.05,-63.5167,32.88,49,4,0.0,BO,1710434465
493,kindu,-2.95,25.95,24.68,78,71,1.3,CD,1710434466
494,colonia,50.9333,6.95,18.27,58,0,5.66,DE,1710434209
495,riviere-du-loup,47.8304,-69.5342,3.15,75,100,2.06,CA,1710434466
496,emerald,-23.5333,148.1667,24.63,71,0,2.91,AU,1710434310
497,branesti,45.0333,25.4167,6.31,94,100,2.9,RO,1710434466
498,neosho,36.869,-94.368,23.23,78,100,7.38,US,1710434450
499,tynda,55.1667,124.7167,-9.55,96,100,0.85,RU,1710434466
500,walvis bay,-22.9575,14.5053,18.94,67,2,7.84,NA,1710434466
501,gaiman,-43.2897,-65.4929,21.21,21,0,10.14,AR,1710434466
502,salym,60.0625,71.4789,-20.23,98,67,1.3,RU,1710434466
503,imbituba,-28.24,-48.6703,27.14,60,0,5.81,BR,1710434466
504,bernay,49.1667,0.6667,17.26,64,63,3.13,FR,1710434466
505,shenkursk,62.1091,42.896,1.0,98,100,5.31,RU,1710434466
506,east ballina,-28.8667,153.5833,19.33,88,3,1.87,AU,1710434293
507,rock springs,41.5875,-109.2029,0.58,87,100,15.43,US,1710434450
508,berriane,32.8265,3.7669,25.47,16,28,5.53,DZ,1710434466
509,tadine,-21.55,167.8833,25.52,87,100,4.31,NC,1710434467
510,calvinia,-31.4707,19.776,23.29,24,60,3.16,ZA,1710434467
511,butembo,0.15,29.2833,19.29,62,66,1.45,CD,1710434467
512,naze,28.3667,129.4833,11.51,70,10,1.82,JP,1710434467
513,nguigmi,14.2495,13.1092,30.75,25,98,4.17,NE,1710434467
514,baiti,13.745,-14.7482,41.31,7,6,2.55,SN,1710434467
515,teguise,29.0605,-13.564,17.12,82,40,7.72,ES,1710434467
516,thunder bay,48.4001,-89.3168,3.95,60,20,3.09,CA,1710434423
517,ancud,-41.8697,-73.8203,14.16,60,71,3.21,CL,1710434467
518,chaparral,3.7232,-75.4832,27.04,66,99,1.62,CO,1710434467
519,jinan,36.6683,116.9972,13.12,53,0,4.66,CN,1710434467
520,ketrzyn,54.0768,21.3753,7.72,71,71,3.85,PL,1710434244
521,tan-tan,28.438,-11.1032,20.97,64,20,8.75,MA,1710434467
522,acapulco de juarez,16.8634,-99.8901,27.9,65,20,1.54,MX,1710434246
523,galvez,-32.0293,-61.221,31.23,59,94,3.01,AR,1710434239
524,howrah,22.5892,88.3103,28.0,83,40,4.12,IN,1710434185
525,huntsville,34.7304,-86.5861,24.11,60,20,7.2,US,1710434468
526,fada,9.5667,8.3,32.54,31,100,3.34,NG,1710434468
527,orosei,40.3798,9.6929,16.88,78,13,2.5,IT,1710434468
528,nalut,30.3333,10.85,22.34,19,84,4.29,LY,1710434468
529,tash-kumyr,41.3461,72.2171,2.62,69,66,3.13,KG,1710434468
530,trostyanets',50.4784,34.963,2.55,76,100,2.9,UA,1710434468
531,trincomalee,8.5711,81.2335,26.75,75,2,2.76,LK,1710434468
532,susuman,62.7833,148.1667,-22.79,99,100,1.79,RU,1710434468
533,santa ana,33.7456,-117.8678,18.15,22,40,9.83,US,1710434426
534,cirencester,51.7171,-1.9683,12.99,89,100,6.17,GB,1710434468
535,bereznik,62.8551,42.7072,1.06,98,100,4.94,RU,1710434468
536,ma'rib,15.4591,45.3253,28.98,22,8,7.93,YE,1710434468
537,korsakov,46.6328,142.7813,-14.09,91,27,2.38,RU,1710434468
538,sosnovka,56.255,51.2842,-1.41,89,100,4.9,RU,1710434468
539,lobujya,27.95,86.8167,-15.38,35,0,1.75,NP,1710434469
540,zyryanskoye,56.8306,86.6258,-8.22,89,100,5.17,RU,1710434469
541,karlovo,42.6333,24.8,10.67,90,99,2.48,BG,1710434469
542,maragogi,-9.0122,-35.2225,29.38,73,95,4.65,BR,1710434469
543,kloulklubed,7.0419,134.2556,27.28,79,94,8.59,PW,1710434469
544,tanout,14.9709,8.8879,37.34,9,50,4.61,NE,1710434469
545,pursat,12.3333,103.6667,25.88,81,97,1.51,KH,1710434469
546,mana,5.6592,-53.7767,30.48,62,44,4.91,GF,1710434469
547,shakhtars'k,48.0625,38.5167,5.07,72,100,6.96,UA,1710434469
548,owase,34.0667,136.2,7.38,79,11,2.24,JP,1710434452
549,salem,11.65,78.1667,28.7,37,26,3.27,IN,1710433784
550,lae,-6.7221,146.9847,25.72,88,85,2.88,PG,1710434469
551,antalaha,-14.9003,50.2788,26.05,84,97,3.3,MG,1710434469
552,male,4.1748,73.5089,28.97,79,20,0.51,MV,1710434258
553,chifeng,42.2683,118.9636,6.92,31,33,2.69,CN,1710434358
554,hawick,55.4227,-2.7867,11.11,98,100,3.34,GB,1710434470
555,dzhetygara,52.1908,61.2006,-6.43,90,72,7.44,KZ,1710434470
556,egilsstadir,65.2653,-14.3948,-3.05,80,75,5.14,IS,1710434470
557,chui,-33.6971,-53.4616,33.28,42,100,2.12,UY,1710434418
558,lancaster,40.2504,-76.2499,22.32,48,0,0.45,US,1710433857
559,kyelang,32.5833,77.0333,-17.33,96,57,2.65,IN,1710434470
560,hot springs,34.5037,-93.0552,22.4,88,100,2.57,US,1710434255
561,as sulayyil,20.4607,45.5779,31.14,26,0,4.48,SA,1710434470
562,waynesboro,38.0685,-78.8895,24.09,30,0,2.57,US,1710434444
563,hami,42.8,93.45,6.05,37,100,7.16,CN,1710434390
564,la ronge,55.1001,-105.2842,-9.86,92,100,2.57,CA,1710434470
565,turabah,21.2141,41.6331,27.76,32,66,8.74,SA,1710434470
566,mutuali,-14.8706,37.0044,22.85,92,100,0.89,MZ,1710434218
567,punta del este,-34.9667,-54.95,24.06,86,100,10.29,UY,1710434387
568,kapuskasing,49.4169,-82.4331,-2.95,86,100,4.63,CA,1710434394
569,scottburgh,-30.2867,30.7532,20.16,84,99,2.09,ZA,1710434470
570,yaring,6.8662,101.3689,25.76,83,72,3.88,TH,1710434470
571,talcahuano,-36.7167,-73.1167,19.82,49,0,6.69,CL,1710433884
572,mpongwe,-13.5091,28.155,19.61,94,93,2.02,ZM,1710434471
573,ljusdal,61.8288,16.0913,3.57,87,41,5.45,SE,1710434471
574,bilmak,47.3624,36.6511,4.13,79,100,6.93,UA,1710434471
575,winston,28.0317,-82.0148,28.18,63,0,2.57,US,1710434444
576,ta`u,-14.2336,-169.5144,28.08,79,86,2.81,AS,1710434471
577,taguatinga,-12.3857,-46.5711,31.9,55,58,1.94,BR,1710434471
578,ciudad lazaro cardenas,17.9583,-102.2,27.99,51,13,2.78,MX,1710434471
579,barrancabermeja,7.0653,-73.8547,33.18,62,40,2.57,CO,1710434471
580,minas de marcona,-15.2119,-75.1103,22.96,63,93,4.85,PE,1710434471
581,port douglas,-16.4833,145.4667,26.28,85,50,1.8,AU,1710434471
582,revda,56.801,59.9303,-2.6,94,100,4.68,RU,1710434471
583,san antonio de pale,-1.4014,5.6325,27.91,72,100,5.52,GQ,1710434471
584,siliana,36.085,9.3708,16.03,62,1,2.48,TN,1710434471
585,el calafate,-50.3408,-72.2768,4.99,93,100,3.31,AR,1710434314
